Frame,Type,Event,Hero,Colour,Against,Player,Fight,roundID,Team1Round,Team2Round
299040,Kill Feed,Kill,Lucio,Blue,Mei,REPHID,2,513,Defence,Attack
299160,Kill Feed,Assist,Lucio,Red,Winston,KELLEX,2,513,Defence,Attack
299160,Kill Feed,Death,Winston,Blue,D.Va,SHADE,2,513,Defence,Attack
299160,Kill Feed,Kill,D.Va,Red,Winston,MOLFIG,2,513,Defence,Attack
299340,Kill Feed,Death,Sombra,Blue,Reinhardt,X30PINGEU,2,513,Defence,Attack
299340,Kill Feed,Kill,Reinhardt,Red,Sombra,HADI,2,513,Defence,Attack
299400,Status Bar,Ult Ready,Lucio,Red,,KELLEX,2,513,Defence,Attack
299640,Status Bar,Ult Ready,Moira,Red,,RIPA,2,513,Defence,Attack
299640,Status Bar,Ult Ready,Reinhardt,Red,,HADI,2,513,Defence,Attack
299640,Status Bar,Ult Ready,D.Va,Blue,,ALEX2704,2,513,Defence,Attack
299640,Status Bar,Ult Ready,Reaper,Blue,,GRATHEN,2,513,Defence,Attack
299640,Status Bar,Ult Used,Lucio,Red,,KELLEX,2,513,Defence,Attack
299700,Kill Feed,Death,Reaper,Blue,Reinhardt,GRATHEN,2,513,Defence,Attack
299700,Kill Feed,Kill,Reinhardt,Red,Reaper,HADI,2,513,Defence,Attack
300000,Status Bar,Ult Ready,D.Va,Red,,MOLFIG,2,513,Defence,Attack
300120,Status Bar,Ult Used,Reinhardt,Red,,HADI,2,513,Defence,Attack
300300,Status Bar,Ult Ready,Lucio,Blue,,REPHID,2,513,Defence,Attack
300300,Kill Feed,Kill,D.Va,Red,Moira,MOLFIG,2,513,Defence,Attack
300300,Kill Feed,Death,Moira,Blue,D.Va,LUCER,2,513,Defence,Attack
300300,Kill Feed,Assist,Reinhardt,Red,Moira,HADI,2,513,Defence,Attack
300540,Kill Feed,Death,D.Va,Blue,Reinhardt,ALEX2704,2,513,Defence,Attack
300540,Kill Feed,Kill,Reinhardt,Red,D.Va,HADI,2,513,Defence,Attack
300540,Kill Feed,Death,Lucio,Blue,Mei,REPHID,2,513,Defence,Attack
300540,Kill Feed,Kill,Mei,Red,Lucio,SPARKR,2,513,Defence,Attack
301200,Status Bar,Ult Ready,Winston,Blue,,SHADE,2,513,Defence,Attack
301560,Status Bar,Ult Ready,Mei,Red,,SPARKR,0,513,Defence,Attack
302820,Status Bar,Ult Ready,Sombra,Blue,,X30PINGEU,0,513,Defence,Attack
303720,Kill Feed,Kill,Symmetra,Red,Sombra,DANNEDD,3,513,Defence,Attack
303720,Kill Feed,Death,Sombra,Blue,Symmetra,X30PINGEU,3,513,Defence,Attack
303840,Status Bar,Ult Used,Mei,Red,,SPARKR,3,513,Defence,Attack
303840,Status Bar,Ult Used,D.Va,Blue,,ALEX2704,3,513,Defence,Attack
303840,Status Bar,Ult Used,Reaper,Blue,,GRATHEN,3,513,Defence,Attack
303840,Status Bar,Ult Used,Sombra,Blue,,X30PINGEU,3,513,Defence,Attack
303840,Status Bar,Ult Used,Moira,Red,,RIPA,3,513,Defence,Attack
303960,Status Bar,Ult Used,Lucio,Blue,,REPHID,3,513,Defence,Attack
304200,Status Bar,Ult Used,D.Va,Red,,MOLFIG,3,513,Defence,Attack
304200,Kill Feed,Death,Symmetra,Red,Reaper,DANNEDD,3,513,Defence,Attack
304200,Kill Feed,Kill,Reaper,Blue,Symmetra,GRATHEN,3,513,Defence,Attack
304200,Status Bar,Ult Used,Winston,Blue,,SHADE,3,513,Defence,Attack
304260,Kill Feed,Death,Mei,Red,D.Va,SPARKR,3,513,Defence,Attack
304260,Kill Feed,Assist,Lucio,Blue,Mei,REPHID,3,513,Defence,Attack
304260,Kill Feed,Kill,D.Va,Blue,Mei,ALEX2704,3,513,Defence,Attack
304320,Kill Feed,Kill,D.Va,Red,Reaper,MOLFIG,3,513,Defence,Attack
304320,Kill Feed,Death,Reaper,Blue,D.Va,GRATHEN,3,513,Defence,Attack
304620,Status Bar,Swap,Doomfist,Blue,,X30PINGEU,3,513,Defence,Attack
304680,Kill Feed,Kill,Doomfist,Blue,Moira,X30PINGEU,3,513,Defence,Attack
304680,Kill Feed,Death,Moira,Red,Doomfist,RIPA,3,513,Defence,Attack
304740,Kill Feed,Death,Reaper,Red,D.Va,,3,513,Defence,Attack
304920,Status Bar,Swap,Tracer,Blue,,GRATHEN,3,513,Defence,Attack
304920,Status Bar,Ult Ready,Reinhardt,Red,,HADI,3,513,Defence,Attack
305160,Kill Feed,Death,Lucio,Red,Doomfist,KELLEX,3,513,Defence,Attack
305160,Kill Feed,Kill,Doomfist,Blue,Lucio,X30PINGEU,3,513,Defence,Attack
305280,Kill Feed,Death,Mech,Blue,Mech,,3,513,Defence,Attack
305280,Kill Feed,Kill,Mech,Red,Mech,,3,513,Defence,Attack
305340,Kill Feed,Kill,Tracer,Blue,Reinhardt,GRATHEN,3,513,Defence,Attack
305340,Kill Feed,Death,Reinhardt,Red,Tracer,HADI,3,513,Defence,Attack
305880,Status Bar,Swap,Hammond,Blue,,ALEX2704,3,513,Defence,Attack
305940,Status Bar,Swap,Sombra,Blue,,X30PINGEU,3,513,Defence,Attack
306000,Status Bar,Swap,Widowmaker,Blue,,GRATHEN,3,513,Defence,Attack
306840,Status Bar,Swap,Reaper,Blue,,GRATHEN,0,513,Defence,Attack
307020,Status Bar,Ult Ready,Moira,Blue,,LUCER,0,513,Defence,Attack
308340,Status Bar,Ult Used,Moira,Blue,,LUCER,4,513,Defence,Attack
308460,Kill Feed,Kill,Reaper,Blue,Symmetra,GRATHEN,4,513,Defence,Attack
308460,Kill Feed,Death,Symmetra,Red,Reaper,DANNEDD,4,513,Defence,Attack
308520,Status Bar,Ult Used,Reinhardt,Red,,HADI,4,513,Defence,Attack
308700,Kill Feed,Kill,Reaper,Blue,Lucio,GRATHEN,4,513,Defence,Attack
308700,Kill Feed,Death,Lucio,Red,Reaper,KELLEX,4,513,Defence,Attack
308700,Kill Feed,Assist,Sombra,Blue,Lucio,X30PINGEU,4,513,Defence,Attack
309000,Kill Feed,Kill,Reinhardt,Red,Moira,HADI,4,513,Defence,Attack
309000,Kill Feed,Death,Moira,Blue,Reinhardt,LUCER,4,513,Defence,Attack
309060,Kill Feed,Death,Moira,Red,Sombra,RIPA,4,513,Defence,Attack
309060,Kill Feed,Kill,Sombra,Blue,Moira,X30PINGEU,4,513,Defence,Attack
309240,Kill Feed,Kill,Hammond,Blue,Reinhardt,ALEX2704,4,513,Defence,Attack
309240,Kill Feed,Death,Reinhardt,Red,Hammond,HADI,4,513,Defence,Attack
309300,Kill Feed,Death,Mei,Red,Lucio,SPARKR,4,513,Defence,Attack
309300,Kill Feed,Kill,Lucio,Blue,Mei,REPHID,4,513,Defence,Attack
310620,Status Bar,Ult Ready,Moira,Red,,RIPA,0,513,Defence,Attack
310980,Status Bar,Ult Ready,Symmetra,Red,,DANNEDD,0,513,Defence,Attack
311160,Status Bar,Ult Ready,Mei,Red,,SPARKR,0,513,Defence,Attack
311220,Status Bar,Ult Ready,Lucio,Blue,,REPHID,0,513,Defence,Attack
311700,Status Bar,Ult Ready,D.Va,Red,,MOLFIG,0,513,Defence,Attack
311820,Kill Feed,Kill,Reinhardt,Red,Reaper,HADI,5,513,Defence,Attack
311820,Kill Feed,Death,Reaper,Blue,Reinhardt,GRATHEN,5,513,Defence,Attack
312000,Status Bar,Ult Used,Mei,Red,,SPARKR,5,513,Defence,Attack
312000,Status Bar,Ult Used,Symmetra,Red,,DANNEDD,5,513,Defence,Attack
312000,Status Bar,Ult Used,Moira,Red,,RIPA,5,513,Defence,Attack
312000,Status Bar,Ult Ready,Winston,Blue,,SHADE,5,513,Defence,Attack
312120,Status Bar,Ult Used,Winston,Blue,,SHADE,5,513,Defence,Attack
312360,Status Bar,Ult Used,Lucio,Blue,,REPHID,5,513,Defence,Attack
312720,Status Bar,Ult Ready,Sombra,Blue,,X30PINGEU,5,513,Defence,Attack
312720,Kill Feed,Kill,D.Va,Red,Winston,MOLFIG,5,513,Defence,Attack
312720,Kill Feed,Assist,Lucio,Red,Winston,KELLEX,5,513,Defence,Attack
312720,Kill Feed,Death,Winston,Blue,D.Va,SHADE,5,513,Defence,Attack
312840,Kill Feed,Kill,Symmetra,Red,Reaper,DANNEDD,5,513,Defence,Attack
312840,Kill Feed,Death,Reaper,Blue,Symmetra,GRATHEN,5,513,Defence,Attack
312900,Kill Feed,Death,Symmetra,Red,Lucio,DANNEDD,5,513,Defence,Attack
312900,Kill Feed,Assist,Sombra,Blue,Symmetra,X30PINGEU,5,513,Defence,Attack
312900,Kill Feed,Kill,Lucio,Blue,Symmetra,REPHID,5,513,Defence,Attack
313020,Kill Feed,Death,Moira,Blue,Moira,LUCER,5,513,Defence,Attack
313020,Kill Feed,Kill,Moira,Red,Moira,RIPA,5,513,Defence,Attack
313260,Kill Feed,Death,Mei,Red,Lucio,SPARKR,5,513,Defence,Attack
313260,Kill Feed,Kill,Lucio,Blue,Mei,REPHID,5,513,Defence,Attack
313260,Kill Feed,Assist,Sombra,Blue,Mei,X30PINGEU,5,513,Defence,Attack
313320,Status Bar,Ult Used,D.Va,Red,,MOLFIG,5,513,Defence,Attack
313320,Status Bar,Ult Used,Sombra,Blue,,X30PINGEU,5,513,Defence,Attack
313440,Status Bar,Swap,Doomfist,Blue,,X30PINGEU,5,513,Defence,Attack
313560,Status Bar,Swap,Tracer,Blue,,GRATHEN,5,513,Defence,Attack
313800,Status Bar,Swap,Doomfist,Red,,DANNEDD,5,513,Defence,Attack
314040,Kill Feed,Death,Hammond,Blue,D.Va,ALEX2704,5,513,Defence,Attack
314040,Kill Feed,Kill,D.Va,Red,Hammond,MOLFIG,5,513,Defence,Attack
314040,Kill Feed,Assist,Lucio,Red,Hammond,KELLEX,5,513,Defence,Attack
314040,Status Bar,Ult Ready,Moira,Blue,,LUCER,5,513,Defence,Attack
314100,Kill Feed,Kill,Doomfist,Blue,Reinhardt,X30PINGEU,5,513,Defence,Attack
314100,Kill Feed,Death,Reinhardt,Red,Doomfist,HADI,5,513,Defence,Attack
314100,Kill Feed,Assist,Lucio,Blue,Reinhardt,REPHID,5,513,Defence,Attack
314160,Status Bar,Ult Used,Moira,Blue,,LUCER,5,513,Defence,Attack
314400,Kill Feed,Kill,Doomfist,Blue,Lucio,X30PINGEU,5,513,Defence,Attack
314400,Kill Feed,Death,Lucio,Red,Doomfist,KELLEX,5,513,Defence,Attack
314520,Kill Feed,Death,D.Va,Red,Lucio,MOLFIG,5,513,Defence,Attack
314520,Kill Feed,Kill,Lucio,Blue,D.Va,REPHID,5,513,Defence,Attack
314760,Status Bar,Ult Ready,Moira,Red,,RIPA,5,513,Defence,Attack
314760,Kill Feed,Kill,Moira,Red,Moira,RIPA,5,513,Defence,Attack
314760,Kill Feed,Death,Moira,Blue,Moira,LUCER,5,513,Defence,Attack
315480,Status Bar,Swap,Sombra,Blue,,X30PINGEU,5,513,Defence,Attack
315540,Status Bar,Swap,Reaper,Blue,,GRATHEN,5,513,Defence,Attack
315840,Status Bar,Ult Ready,Reinhardt,Red,,HADI,0,513,Defence,Attack
316500,Status Bar,Ult Ready,Lucio,Red,,KELLEX,0,513,Defence,Attack
317100,Status Bar,Ult Used,Moira,Red,,RIPA,6,513,Defence,Attack
317220,Status Bar,Ult Used,Reinhardt,Red,,HADI,6,513,Defence,Attack
317280,Kill Feed,Assist,Reinhardt,Red,Moira,HADI,6,513,Defence,Attack
317280,Kill Feed,Kill,Doomfist,Red,Moira,DANNEDD,6,513,Defence,Attack
317280,Kill Feed,Death,Moira,Blue,Doomfist,LUCER,6,513,Defence,Attack
317340,Status Bar,Ult Used,Lucio,Red,,KELLEX,6,513,Defence,Attack
317460,Kill Feed,Kill,Mei,Red,Sombra,SPARKR,6,513,Defence,Attack
317460,Kill Feed,Death,Sombra,Blue,Mei,X30PINGEU,6,513,Defence,Attack
317700,Kill Feed,Death,Winston,Blue,D.Va,SHADE,6,513,Defence,Attack
317700,Kill Feed,Kill,D.Va,Red,Winston,MOLFIG,6,513,Defence,Attack
317760,Status Bar,Ult Ready,D.Va,Red,,MOLFIG,6,513,Defence,Attack
317940,Kill Feed,Death,Lucio,Blue,Doomfist,REPHID,6,513,Defence,Attack
317940,Kill Feed,Kill,Doomfist,Red,Lucio,DANNEDD,6,513,Defence,Attack
318000,Kill Feed,Death,Reaper,Blue,Reinhardt,GRATHEN,6,513,Defence,Attack
318000,Kill Feed,Assist,Lucio,Red,Reaper,KELLEX,6,513,Defence,Attack
318000,Kill Feed,Assist,Mei,Red,Reaper,SPARKR,6,513,Defence,Attack
318000,Kill Feed,Kill,Reinhardt,Red,Reaper,HADI,6,513,Defence,Attack
318060,Status Bar,Swap,Ana,Blue,,LUCER,6,513,Defence,Attack
318120,Status Bar,Swap,Doomfist,Blue,,X30PINGEU,6,513,Defence,Attack
323700,Status Bar,Swap,Lucio,Red,,KELLEX,0,513,Attack,Defence
323700,Status Bar,Swap,Moira,Red,,RIPA,0,513,Attack,Defence
323700,Status Bar,Swap,Sombra,Red,,DANNEDD,0,513,Attack,Defence
323700,Status Bar,Swap,Reaper,Red,,SPARKR,0,513,Attack,Defence
323700,Status Bar,Swap,D.Va,Red,,MOLFIG,0,513,Attack,Defence
323700,Status Bar,Swap,Winston,Red,,HADI,0,513,Attack,Defence
323700,Status Bar,Swap,Lucio,Blue,,REPHID,0,513,Attack,Defence
323700,Status Bar,Swap,Moira,Blue,,LUCER,0,513,Attack,Defence
323700,Status Bar,Swap,Sombra,Blue,,X30PINGEU,0,513,Attack,Defence
323700,Status Bar,Swap,Reaper,Blue,,GRATHEN,0,513,Attack,Defence
323700,Status Bar,Swap,D.Va,Blue,,ALEX2704,0,513,Attack,Defence
323700,Status Bar,Swap,Winston,Blue,,SHADE,0,513,Attack,Defence
327180,Status Bar,Ult Ready,Moira,Blue,,LUCER,0,513,Attack,Defence
327420,Status Bar,Ult Ready,Lucio,Blue,,REPHID,0,513,Attack,Defence
327540,Status Bar,Ult Ready,Winston,Red,,HADI,0,513,Attack,Defence
327540,Status Bar,Ult Used,Moira,Blue,,LUCER,1,513,Attack,Defence
327660,Kill Feed,Death,Winston,Red,Winston,HADI,1,513,Attack,Defence
327660,Kill Feed,Kill,Winston,Blue,Winston,SHADE,1,513,Attack,Defence
327840,Status Bar,Ult Ready,Moira,Red,,RIPA,1,513,Attack,Defence
328020,Status Bar,Ult Used,Moira,Red,,RIPA,1,513,Attack,Defence
328080,Kill Feed,Kill,Reaper,Red,Sombra,SPARKR,1,513,Attack,Defence
328080,Kill Feed,Death,Sombra,Blue,Reaper,X30PINGEU,1,513,Attack,Defence
328380,Status Bar,Ult Ready,Sombra,Red,,DANNEDD,1,513,Attack,Defence
328380,Status Bar,Ult Ready,Lucio,Red,,KELLEX,1,513,Attack,Defence
328500,Status Bar,Ult Ready,Reaper,Red,,SPARKR,1,513,Attack,Defence
328560,Kill Feed,Death,Winston,Blue,Reaper,SHADE,1,513,Attack,Defence
328560,Kill Feed,Assist,Lucio,Red,Winston,KELLEX,1,513,Attack,Defence
328560,Kill Feed,Kill,Reaper,Red,Winston,SPARKR,1,513,Attack,Defence
328620,Status Bar,Ult Used,Reaper,Red,,SPARKR,1,513,Attack,Defence
328620,Kill Feed,Death,D.Va,Blue,Reaper,ALEX2704,1,513,Attack,Defence
328620,Kill Feed,Kill,Reaper,Red,D.Va,SPARKR,1,513,Attack,Defence
328680,Kill Feed,Kill,D.Va,Red,Moira,MOLFIG,1,513,Attack,Defence
328680,Kill Feed,Death,Moira,Blue,D.Va,LUCER,1,513,Attack,Defence
328740,Kill Feed,Death,Lucio,Blue,D.Va,REPHID,1,513,Attack,Defence
328740,Kill Feed,Kill,D.Va,Red,Lucio,MOLFIG,1,513,Attack,Defence
328920,Kill Feed,Death,Reaper,Blue,Moira,GRATHEN,1,513,Attack,Defence
328920,Kill Feed,Kill,Moira,Red,Reaper,RIPA,1,513,Attack,Defence
330180,Status Bar,Ult Ready,D.Va,Blue,,ALEX2704,0,513,Attack,Defence
330480,Status Bar,Ult Ready,D.Va,Red,,MOLFIG,0,513,Attack,Defence
330840,Status Bar,Ult Ready,Winston,Blue,,SHADE,0,513,Attack,Defence
330960,Status Bar,Ult Used,Winston,Blue,,SHADE,2,513,Attack,Defence
330960,Status Bar,Ult Ready,Sombra,Blue,,X30PINGEU,2,513,Attack,Defence
331140,Kill Feed,Kill,Reaper,Blue,Reaper,GRATHEN,2,513,Attack,Defence
331140,Kill Feed,Death,Reaper,Red,Reaper,SPARKR,2,513,Attack,Defence
331140,Status Bar,Ult Used,Winston,Red,,HADI,2,513,Attack,Defence
331200,Status Bar,Ult Used,D.Va,Red,,MOLFIG,2,513,Attack,Defence
331380,Kill Feed,Death,Reaper,Blue,D.Va,GRATHEN,2,513,Attack,Defence
331380,Kill Feed,Kill,D.Va,Red,Reaper,MOLFIG,2,513,Attack,Defence
331380,Kill Feed,Kill,D.Va,Red,Sombra,MOLFIG,2,513,Attack,Defence
331380,Kill Feed,Death,Sombra,Blue,D.Va,X30PINGEU,2,513,Attack,Defence
331920,Status Bar,Ult Ready,Moira,Blue,,LUCER,2,513,Attack,Defence
332220,Status Bar,Swap,Tracer,Blue,,GRATHEN,2,513,Attack,Defence
332220,Status Bar,Ult Used,D.Va,Blue,,ALEX2704,2,513,Attack,Defence
332220,Status Bar,Ult Used,Moira,Blue,,LUCER,2,513,Attack,Defence
332220,Kill Feed,Kill,Lucio,Red,Winston,KELLEX,2,513,Attack,Defence
332220,Kill Feed,Death,Winston,Blue,Lucio,SHADE,2,513,Attack,Defence
332220,Kill Feed,Assist,Sombra,Red,Winston,DANNEDD,2,513,Attack,Defence
332400,Kill Feed,Death,D.Va,Blue,Moira,ALEX2704,2,513,Attack,Defence
332400,Kill Feed,Kill,Moira,Red,D.Va,RIPA,2,513,Attack,Defence
332400,Kill Feed,Assist,Lucio,Red,D.Va,KELLEX,2,513,Attack,Defence
332400,Status Bar,Ult Ready,D.Va,Blue,,ALEX2704,2,513,Attack,Defence
332400,Status Bar,Ult Ready,Moira,Red,,RIPA,2,513,Attack,Defence
332580,Kill Feed,Death,Moira,Blue,Winston,LUCER,2,513,Attack,Defence
332580,Kill Feed,Kill,Winston,Red,Moira,HADI,2,513,Attack,Defence
332820,Status Bar,Swap,Reaper,Blue,,GRATHEN,2,513,Attack,Defence
332940,Status Bar,Ult Used,D.Va,Blue,,ALEX2704,2,513,Attack,Defence
333000,Status Bar,Ult Ready,D.Va,Blue,,ALEX2704,2,513,Attack,Defence
334320,Status Bar,Ult Used,Lucio,Blue,,REPHID,3,513,Attack,Defence
334320,Status Bar,Ult Used,Moira,Red,,RIPA,3,513,Attack,Defence
334500,Status Bar,Ult Used,Sombra,Red,,DANNEDD,3,513,Attack,Defence
334500,Kill Feed,Kill,Lucio,Blue,Sombra,REPHID,3,513,Attack,Defence
334500,Kill Feed,Death,Sombra,Red,Lucio,DANNEDD,3,513,Attack,Defence
334500,Kill Feed,Assist,Sombra,Blue,Sombra,X30PINGEU,3,513,Attack,Defence
335460,Status Bar,Ult Used,Sombra,Blue,,X30PINGEU,4,513,Attack,Defence
336180,Status Bar,Ult Ready,Moira,Blue,,LUCER,4,513,Attack,Defence
336420,Kill Feed,Kill,Sombra,Blue,Winston,X30PINGEU,5,513,Attack,Defence
336420,Kill Feed,Death,Winston,Red,Sombra,HADI,5,513,Attack,Defence
336840,Status Bar,Ult Ready,D.Va,Red,,MOLFIG,5,513,Attack,Defence
336840,Status Bar,Ult Used,Lucio,Red,,KELLEX,5,513,Attack,Defence
336840,Status Bar,Ult Ready,Reaper,Red,,SPARKR,5,513,Attack,Defence
336840,Status Bar,Ult Used,D.Va,Blue,,ALEX2704,5,513,Attack,Defence
336900,Kill Feed,Kill,Sombra,Blue,Lucio,X30PINGEU,5,513,Attack,Defence
336900,Kill Feed,Death,Lucio,Red,Sombra,KELLEX,5,513,Attack,Defence
337320,Status Bar,Ult Used,D.Va,Red,,MOLFIG,5,513,Attack,Defence
337440,Status Bar,Ult Used,Moira,Blue,,LUCER,5,513,Attack,Defence
337440,Status Bar,Ult Used,Reaper,Red,,SPARKR,5,513,Attack,Defence
337680,Kill Feed,Kill,Reaper,Blue,Reaper,GRATHEN,5,513,Attack,Defence
337680,Kill Feed,Death,Reaper,Red,Reaper,SPARKR,5,513,Attack,Defence
337680,Kill Feed,Assist,Lucio,Blue,Reaper,REPHID,5,513,Attack,Defence
337800,Kill Feed,Death,D.Va,Red,D.Va,MOLFIG,5,513,Attack,Defence
337800,Status Bar,Ult Ready,D.Va,Red,,MOLFIG,5,513,Attack,Defence
337800,Kill Feed,Kill,D.Va,Blue,D.Va,ALEX2704,5,513,Attack,Defence
337920,Kill Feed,Kill,Moira,Blue,Moira,LUCER,5,513,Attack,Defence
337920,Kill Feed,Death,Moira,Red,Moira,RIPA,5,513,Attack,Defence
338340,Status Bar,Ult Ready,Reaper,Blue,,GRATHEN,5,513,Attack,Defence
338400,Status Bar,Ult Used,D.Va,Red,,MOLFIG,5,513,Attack,Defence
338460,Status Bar,Ult Ready,D.Va,Red,,MOLFIG,5,513,Attack,Defence
340320,Status Bar,Ult Ready,Sombra,Red,,DANNEDD,0,513,Attack,Defence
340800,Status Bar,Ult Ready,Sombra,Blue,,X30PINGEU,0,513,Attack,Defence
341280,Kill Feed,Death,Moira,Blue,Winston,LUCER,6,513,Attack,Defence
341280,Kill Feed,Assist,Lucio,Red,Moira,KELLEX,6,513,Attack,Defence
341280,Kill Feed,Kill,Winston,Red,Moira,HADI,6,513,Attack,Defence
341280,Kill Feed,Assist,Sombra,Red,Moira,DANNEDD,6,513,Attack,Defence
341580,Status Bar,Ult Used,Reaper,Blue,,GRATHEN,6,513,Attack,Defence
341580,Kill Feed,Assist,Sombra,Red,Winston,DANNEDD,6,513,Attack,Defence
341580,Kill Feed,Death,Winston,Blue,D.Va,SHADE,6,513,Attack,Defence
341580,Kill Feed,Assist,Lucio,Red,Winston,KELLEX,6,513,Attack,Defence
341580,Kill Feed,Kill,D.Va,Red,Winston,MOLFIG,6,513,Attack,Defence
341580,Status Bar,Ult Used,Sombra,Red,,DANNEDD,6,513,Attack,Defence
341640,Kill Feed,Kill,Sombra,Blue,Winston,X30PINGEU,6,513,Attack,Defence
341640,Kill Feed,Death,Winston,Red,Sombra,HADI,6,513,Attack,Defence
341880,Kill Feed,Kill,Reaper,Red,D.Va,SPARKR,6,513,Attack,Defence
341880,Kill Feed,Death,D.Va,Blue,Reaper,ALEX2704,6,513,Attack,Defence
342840,Status Bar,Ult Ready,Moira,Red,,RIPA,0,513,Attack,Defence
342900,Status Bar,Ult Ready,D.Va,Blue,,ALEX2704,0,513,Attack,Defence
343980,Status Bar,Ult Ready,Winston,Blue,,SHADE,0,513,Attack,Defence
343980,Kill Feed,Death,Sombra,Blue,D.Va,X30PINGEU,7,513,Attack,Defence
343980,Kill Feed,Kill,D.Va,Red,Sombra,MOLFIG,7,513,Attack,Defence
344100,Kill Feed,Death,Reaper,Blue,Reaper,GRATHEN,7,513,Attack,Defence
344100,Kill Feed,Kill,Reaper,Red,Reaper,SPARKR,7,513,Attack,Defence
344400,Status Bar,Ult Ready,Winston,Red,,HADI,7,513,Attack,Defence
344520,Status Bar,Ult Ready,Moira,Blue,,LUCER,7,513,Attack,Defence
345120,Status Bar,Ult Ready,Reaper,Red,,SPARKR,0,513,Attack,Defence
345600,Status Bar,Ult Ready,Lucio,Red,,KELLEX,0,513,Attack,Defence
346680,Status Bar,Ult Used,Winston,Blue,,SHADE,8,513,Attack,Defence
346680,Status Bar,Ult Used,Moira,Blue,,LUCER,8,513,Attack,Defence
346680,Status Bar,Ult Used,Winston,Red,,HADI,8,513,Attack,Defence
346680,Status Bar,Ult Ready,Lucio,Blue,,REPHID,8,513,Attack,Defence
346680,Status Bar,Ult Used,Moira,Red,,RIPA,8,513,Attack,Defence
346860,Status Bar,Ult Used,D.Va,Red,,MOLFIG,8,513,Attack,Defence
346980,Kill Feed,Death,Moira,Blue,D.Va,LUCER,8,513,Attack,Defence
346980,Kill Feed,Kill,D.Va,Red,Moira,MOLFIG,8,513,Attack,Defence
347040,Kill Feed,Kill,Winston,Red,Sombra,HADI,8,513,Attack,Defence
347040,Kill Feed,Death,Sombra,Blue,Winston,X30PINGEU,8,513,Attack,Defence
347340,Status Bar,Ult Ready,Sombra,Red,,DANNEDD,8,513,Attack,Defence
347340,Kill Feed,Death,Reaper,Blue,Sombra,GRATHEN,8,513,Attack,Defence
347340,Kill Feed,Kill,Sombra,Red,Reaper,DANNEDD,8,513,Attack,Defence
347400,Status Bar,Ult Used,D.Va,Blue,,ALEX2704,8,513,Attack,Defence
347400,Kill Feed,Death,Winston,Blue,Reaper,SHADE,8,513,Attack,Defence
347400,Kill Feed,Assist,Sombra,Red,Winston,DANNEDD,8,513,Attack,Defence
347400,Kill Feed,Kill,Reaper,Red,Winston,SPARKR,8,513,Attack,Defence
347520,Kill Feed,Death,D.Va,Blue,Winston,ALEX2704,8,513,Attack,Defence
347520,Kill Feed,Kill,Winston,Red,D.Va,HADI,8,513,Attack,Defence
347520,Status Bar,Ult Ready,D.Va,Blue,,ALEX2704,8,513,Attack,Defence
